LocID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
50,Bangladesh,2,Medium,2011,2011.5,75-79,75,5,675.662,645.381,1321.043
50,Bangladesh,2,Medium,2012,2012.5,75-79,75,5,694.191,664.971,1359.162
50,Bangladesh,2,Medium,2013,2013.5,75-79,75,5,712.792,686.044,1398.836
50,Bangladesh,2,Medium,2014,2014.5,75-79,75,5,732.839,710.803,1443.642
50,Bangladesh,2,Medium,2015,2015.5,75-79,75,5,754.902,739.53,1494.432
50,Bangladesh,2,Medium,2016,2016.5,75-79,75,5,776.794,768.518,1545.312
50,Bangladesh,2,Medium,2017,2017.5,75-79,75,5,798.71,799.942,1598.652
50,Bangladesh,2,Medium,2018,2018.5,75-79,75,5,819.77,831.641,1651.411
50,Bangladesh,2,Medium,2019,2019.5,75-79,75,5,838.676,860.226,1698.902
50,Bangladesh,2,Medium,2020,2020.5,75-79,75,5,855.121,883.532,1738.653
50,Bangladesh,2,Medium,2021,2021.5,75-79,75,5,871.456,901.255,1772.711
50,Bangladesh,2,Medium,2022,2022.5,75-79,75,5,888.361,918.946,1807.307
50,Bangladesh,2,Medium,2023,2023.5,75-79,75,5,903.509,934.036,1837.545
50,Bangladesh,2,Medium,2024,2024.5,75-79,75,5,912.673,941.426,1854.099
50,Bangladesh,2,Medium,2025,2025.5,75-79,75,5,914.767,938.931,1853.698
50,Bangladesh,2,Medium,2026,2026.5,75-79,75,5,910.807,924.373,1835.18
50,Bangladesh,2,Medium,2027,2027.5,75-79,75,5,900.729,902.061,1802.79
50,Bangladesh,2,Medium,2028,2028.5,75-79,75,5,895.926,885.21,1781.136
50,Bangladesh,2,Medium,2029,2029.5,75-79,75,5,910.715,891.001,1801.716
50,Bangladesh,2,Medium,2030,2030.5,75-79,75,5,951.799,927.69,1879.489
50,Bangladesh,2,Medium,2031,2031.5,75-79,75,5,1011.475,985.239,1996.714
50,Bangladesh,2,Medium,2032,2032.5,75-79,75,5,1087.346,1065.536,2152.882
50,Bangladesh,2,Medium,2033,2033.5,75-79,75,5,1175.81,1164.152,2339.962
50,Bangladesh,2,Medium,2034,2034.5,75-79,75,5,1273.741,1276.072,2549.813
50,Bangladesh,2,Medium,2035,2035.5,75-79,75,5,1380.055,1398.345,2778.4
50,Bangladesh,2,Medium,2036,2036.5,75-79,75,5,1488.891,1522.371,3011.262
50,Bangladesh,2,Medium,2037,2037.5,75-79,75,5,1604.128,1657.062,3261.19
50,Bangladesh,2,Medium,2038,2038.5,75-79,75,5,1721.467,1797.064,3518.531
50,Bangladesh,2,Medium,2039,2039.5,75-79,75,5,1835.217,1934.529,3769.746
50,Bangladesh,2,Medium,2040,2040.5,75-79,75,5,1942.837,2064.775,4007.612
50,Bangladesh,2,Medium,2041,2041.5,75-79,75,5,2036.927,2175.994,4212.921
50,Bangladesh,2,Medium,2042,2042.5,75-79,75,5,2128.224,2283.696,4411.92
50,Bangladesh,2,Medium,2043,2043.5,75-79,75,5,2215.287,2388.776,4604.063
50,Bangladesh,2,Medium,2044,2044.5,75-79,75,5,2294.421,2490.91,4785.331
50,Bangladesh,2,Medium,2045,2045.5,75-79,75,5,2364.438,2589.734,4954.172
50,Bangladesh,2,Medium,2046,2046.5,75-79,75,5,2413.135,2667.579,5080.714
50,Bangladesh,2,Medium,2047,2047.5,75-79,75,5,2452.632,2741.701,5194.333
50,Bangladesh,2,Medium,2048,2048.5,75-79,75,5,2494.181,2820.027,5314.208
50,Bangladesh,2,Medium,2049,2049.5,75-79,75,5,2552.04,2913.062,5465.102
50,Bangladesh,2,Medium,2050,2050.5,75-79,75,5,2633.305,3025.864,5659.169
50,Bangladesh,2,Medium,2051,2051.5,75-79,75,5,2717.001,3134.084,5851.085
50,Bangladesh,2,Medium,2052,2052.5,75-79,75,5,2817.067,3258.671,6075.738
50,Bangladesh,2,Medium,2053,2053.5,75-79,75,5,2928.334,3394.902,6323.236
50,Bangladesh,2,Medium,2054,2054.5,75-79,75,5,3044.094,3536.105,6580.199
50,Bangladesh,2,Medium,2055,2055.5,75-79,75,5,3161.169,3677.995,6839.164
50,Bangladesh,2,Medium,2056,2056.5,75-79,75,5,3259.052,3794.745,7053.797
50,Bangladesh,2,Medium,2057,2057.5,75-79,75,5,3359.552,3914.51,7274.062
50,Bangladesh,2,Medium,2058,2058.5,75-79,75,5,3461.886,4035.538,7497.424
50,Bangladesh,2,Medium,2059,2059.5,75-79,75,5,3564.003,4154.718,7718.721
50,Bangladesh,2,Medium,2060,2060.5,75-79,75,5,3664.669,4269.371,7934.04
50,Bangladesh,2,Medium,2061,2061.5,75-79,75,5,3737.187,4348.643,8085.83
50,Bangladesh,2,Medium,2062,2062.5,75-79,75,5,3808.416,4426.025,8234.441
50,Bangladesh,2,Medium,2063,2063.5,75-79,75,5,3881.698,4502.515,8384.213
50,Bangladesh,2,Medium,2064,2064.5,75-79,75,5,3960.816,4579.01,8539.826
50,Bangladesh,2,Medium,2065,2065.5,75-79,75,5,4047.524,4655.332,8702.856
50,Bangladesh,2,Medium,2066,2066.5,75-79,75,5,4110.28,4697.314,8807.594
50,Bangladesh,2,Medium,2067,2067.5,75-79,75,5,4178.506,4740.365,8918.871
50,Bangladesh,2,Medium,2068,2068.5,75-79,75,5,4253.239,4787.16,9040.399
50,Bangladesh,2,Medium,2069,2069.5,75-79,75,5,4336.033,4841.913,9177.946
50,Bangladesh,2,Medium,2070,2070.5,75-79,75,5,4427.308,4906.13,9333.438
50,Bangladesh,2,Medium,2071,2071.5,75-79,75,5,4492.334,4943.004,9435.338
50,Bangladesh,2,Medium,2072,2072.5,75-79,75,5,4564.766,4990.165,9554.931
50,Bangladesh,2,Medium,2073,2073.5,75-79,75,5,4642.117,5044.192,9686.309
50,Bangladesh,2,Medium,2074,2074.5,75-79,75,5,4721.134,5100.875,9822.009
50,Bangladesh,2,Medium,2075,2075.5,75-79,75,5,4799.282,5156.726,9956.008
50,Bangladesh,2,Medium,2076,2076.5,75-79,75,5,4840.082,5175.463,10015.545
50,Bangladesh,2,Medium,2077,2077.5,75-79,75,5,4883.386,5198.979,10082.365
50,Bangladesh,2,Medium,2078,2078.5,75-79,75,5,4925.515,5222.711,10148.226
50,Bangladesh,2,Medium,2079,2079.5,75-79,75,5,4961.195,5240.565,10201.76
50,Bangladesh,2,Medium,2080,2080.5,75-79,75,5,4987.242,5248.464,10235.706
50,Bangladesh,2,Medium,2081,2081.5,75-79,75,5,4966.273,5210.911,10177.184
50,Bangladesh,2,Medium,2082,2082.5,75-79,75,5,4939.224,5168.547,10107.771
50,Bangladesh,2,Medium,2083,2083.5,75-79,75,5,4911.915,5126.618,10038.533
50,Bangladesh,2,Medium,2084,2084.5,75-79,75,5,4893.398,5093.83,9987.228
50,Bangladesh,2,Medium,2085,2085.5,75-79,75,5,4888.279,5074.363,9962.642
50,Bangladesh,2,Medium,2086,2086.5,75-79,75,5,4856.723,5032.075,9888.798
50,Bangladesh,2,Medium,2087,2087.5,75-79,75,5,4838.939,5005.296,9844.235
50,Bangladesh,2,Medium,2088,2088.5,75-79,75,5,4832.284,4990.616,9822.9
50,Bangladesh,2,Medium,2089,2089.5,75-79,75,5,4834.648,4984.77,9819.418
50,Bangladesh,2,Medium,2090,2090.5,75-79,75,5,4844.533,4985.212,9829.745
50,Bangladesh,2,Medium,2091,2091.5,75-79,75,5,4824.596,4959.276,9783.872
50,Bangladesh,2,Medium,2092,2092.5,75-79,75,5,4815.674,4944.489,9760.163
50,Bangladesh,2,Medium,2093,2093.5,75-79,75,5,4814.484,4937.43,9751.914
50,Bangladesh,2,Medium,2094,2094.5,75-79,75,5,4817.94,4934.607,9752.547
50,Bangladesh,2,Medium,2095,2095.5,75-79,75,5,4823.598,4932.89,9756.488
50,Bangladesh,2,Medium,2096,2096.5,75-79,75,5,4794.554,4900.699,9695.253
50,Bangladesh,2,Medium,2097,2097.5,75-79,75,5,4772.285,4874.93,9647.215
50,Bangladesh,2,Medium,2098,2098.5,75-79,75,5,4753.875,4852.544,9606.419
50,Bangladesh,2,Medium,2099,2099.5,75-79,75,5,4736.647,4830.493,9567.14
50,Bangladesh,2,Medium,2100,2100.5,75-79,75,5,4718.554,4806.128,9524.682
50,Bangladesh,2,Medium,1950,1950.5,80-84,80,5,55.763,46.838,102.601
50,Bangladesh,2,Medium,1951,1951.5,80-84,80,5,62.357,51.779,114.136
50,Bangladesh,2,Medium,1952,1952.5,80-84,80,5,66.885,55.012,121.897
50,Bangladesh,2,Medium,1953,1953.5,80-84,80,5,67.655,55.496,123.151
50,Bangladesh,2,Medium,1954,1954.5,80-84,80,5,63.745,52.68,116.425
50,Bangladesh,2,Medium,1955,1955.5,80-84,80,5,55.764,46.837,102.601
50,Bangladesh,2,Medium,1956,1956.5,80-84,80,5,58.16,49.264,107.424
50,Bangladesh,2,Medium,1957,1957.5,80-84,80,5,58.553,50.144,108.697
50,Bangladesh,2,Medium,1958,1958.5,80-84,80,5,56.612,49.028,105.64
50,Bangladesh,2,Medium,1959,1959.5,80-84,80,5,52.191,45.637,97.828
50,Bangladesh,2,Medium,1960,1960.5,80-84,80,5,45.665,40.207,85.872
50,Bangladesh,2,Medium,1961,1961.5,80-84,80,5,46.742,41.089,87.831
50,Bangladesh,2,Medium,1962,1962.5,80-84,80,5,46.598,40.907,87.505
50,Bangladesh,2,Medium,1963,1963.5,80-84,80,5,45.214,39.681,84.895
50,Bangladesh,2,Medium,1964,1964.5,80-84,80,5,42.591,37.432,80.023
50,Bangladesh,2,Medium,1965,1965.5,80-84,80,5,38.872,34.225,73.097
50,Bangladesh,2,Medium,1966,1966.5,80-84,80,5,40.93,36.007,76.937
50,Bangladesh,2,Medium,1967,1967.5,80-84,80,5,41.868,36.941,78.809
50,Bangladesh,2,Medium,1968,1968.5,80-84,80,5,41.962,37.149,79.111
50,Bangladesh,2,Medium,1969,1969.5,80-84,80,5,41.607,36.83,78.437
50,Bangladesh,2,Medium,1970,1970.5,80-84,80,5,40.872,35.984,76.856
50,Bangladesh,2,Medium,1971,1971.5,80-84,80,5,46.026,39.95,85.976
50,Bangladesh,2,Medium,1972,1972.5,80-84,80,5,50.219,43.089,93.308
50,Bangladesh,2,Medium,1973,1973.5,80-84,80,5,53.04,45.275,98.315
50,Bangladesh,2,Medium,1974,1974.5,80-84,80,5,54.389,46.593,100.982
50,Bangladesh,2,Medium,1975,1975.5,80-84,80,5,54.452,47.129,101.581
50,Bangladesh,2,Medium,1976,1976.5,80-84,80,5,60.364,52.356,112.72
50,Bangladesh,2,Medium,1977,1977.5,80-84,80,5,64.934,56.679,121.613
50,Bangladesh,2,Medium,1978,1978.5,80-84,80,5,68.054,59.794,127.848
50,Bangladesh,2,Medium,1979,1979.5,80-84,80,5,69.881,61.579,131.46
50,Bangladesh,2,Medium,1980,1980.5,80-84,80,5,70.485,61.997,132.482
50,Bangladesh,2,Medium,1981,1981.5,80-84,80,5,78.134,67.826,145.96
50,Bangladesh,2,Medium,1982,1982.5,80-84,80,5,84.236,72.498,156.734
50,Bangladesh,2,Medium,1983,1983.5,80-84,80,5,88.268,75.559,163.827
50,Bangladesh,2,Medium,1984,1984.5,80-84,80,5,90.004,76.712,166.716
50,Bangladesh,2,Medium,1985,1985.5,80-84,80,5,89.518,76.007,165.525
50,Bangladesh,2,Medium,1986,1986.5,80-84,80,5,97.698,81.513,179.211
50,Bangladesh,2,Medium,1987,1987.5,80-84,80,5,103.957,85.476,189.433
50,Bangladesh,2,Medium,1988,1988.5,80-84,80,5,107.877,88.081,195.958
50,Bangladesh,2,Medium,1989,1989.5,80-84,80,5,109.428,89.762,199.19
50,Bangladesh,2,Medium,1990,1990.5,80-84,80,5,109.054,90.829,199.883
50,Bangladesh,2,Medium,1991,1991.5,80-84,80,5,118.021,99.457,217.478
50,Bangladesh,2,Medium,1992,1992.5,80-84,80,5,125.034,107.029,232.063
50,Bangladesh,2,Medium,1993,1993.5,80-84,80,5,130.008,113.157,243.165
50,Bangladesh,2,Medium,1994,1994.5,80-84,80,5,133.216,117.831,251.047
50,Bangladesh,2,Medium,1995,1995.5,80-84,80,5,135.182,121.471,256.653
50,Bangladesh,2,Medium,1996,1996.5,80-84,80,5,148.847,133.833,282.68
50,Bangladesh,2,Medium,1997,1997.5,80-84,80,5,162.184,146.019,308.203
50,Bangladesh,2,Medium,1998,1998.5,80-84,80,5,175.298,158.353,333.651
50,Bangladesh,2,Medium,1999,1999.5,80-84,80,5,188.308,171.231,359.539
50,Bangladesh,2,Medium,2000,2000.5,80-84,80,5,201.379,184.902,386.281
50,Bangladesh,2,Medium,2001,2001.5,80-84,80,5,218.729,202.082,420.811
50,Bangladesh,2,Medium,2002,2002.5,80-84,80,5,235.292,219.069,454.361
50,Bangladesh,2,Medium,2003,2003.5,80-84,80,5,250.865,235.725,486.59
50,Bangladesh,2,Medium,2004,2004.5,80-84,80,5,265.031,251.807,516.838
50,Bangladesh,2,Medium,2005,2005.5,80-84,80,5,277.777,267.443,545.22
50,Bangladesh,2,Medium,2006,2006.5,80-84,80,5,294.523,286.485,581.008
50,Bangladesh,2,Medium,2007,2007.5,80-84,80,5,309.06,304.751,613.811
50,Bangladesh,2,Medium,2008,2008.5,80-84,80,5,322.142,322.223,644.365
50,Bangladesh,2,Medium,2009,2009.5,80-84,80,5,334.573,338.547,673.12
50,Bangladesh,2,Medium,2010,2010.5,80-84,80,5,347.051,353.888,700.939
50,Bangladesh,2,Medium,2011,2011.5,80-84,80,5,364.253,372.086,736.339
50,Bangladesh,2,Medium,2012,2012.5,80-84,80,5,379.909,388.845,768.754
50,Bangladesh,2,Medium,2013,2013.5,80-84,80,5,394.265,405.045,799.31
50,Bangladesh,2,Medium,2014,2014.5,80-84,80,5,407.36,421.224,828.584
50,Bangladesh,2,Medium,2015,2015.5,80-84,80,5,419.441,437.771,857.212
50,Bangladesh,2,Medium,2016,2016.5,80-84,80,5,436.224,456.555,892.779
50,Bangladesh,2,Medium,2017,2017.5,80-84,80,5,450.34,473.921,924.261
50,Bangladesh,2,Medium,2018,2018.5,80-84,80,5,462.949,491.556,954.505
50,Bangladesh,2,Medium,2019,2019.5,80-84,80,5,475.187,511.245,986.432
50,Bangladesh,2,Medium,2020,2020.5,80-84,80,5,487.662,533.685,1021.347
50,Bangladesh,2,Medium,2021,2021.5,80-84,80,5,507.296,558.744,1066.04
50,Bangladesh,2,Medium,2022,2022.5,80-84,80,5,525.29,584.608,1109.898
50,Bangladesh,2,Medium,2023,2023.5,80-84,80,5,541.358,609.9,1151.258
50,Bangladesh,2,Medium,2024,2024.5,80-84,80,5,554.876,632.533,1187.409
50,Bangladesh,2,Medium,2025,2025.5,80-84,80,5,565.928,651.696,1217.624
50,Bangladesh,2,Medium,2026,2026.5,80-84,80,5,582.02,668.124,1250.144
50,Bangladesh,2,Medium,2027,2027.5,80-84,80,5,597.672,684.619,1282.291
50,Bangladesh,2,Medium,2028,2028.5,80-84,80,5,611.056,698.96,1310.016
50,Bangladesh,2,Medium,2029,2029.5,80-84,80,5,618.491,706.47,1324.961
50,Bangladesh,2,Medium,2030,2030.5,80-84,80,5,619.201,705.646,1324.847
50,Bangladesh,2,Medium,2031,2031.5,80-84,80,5,619.633,696.058,1315.691
50,Bangladesh,2,Medium,2032,2032.5,80-84,80,5,614.305,679.745,1294.05
50,Bangladesh,2,Medium,2033,2033.5,80-84,80,5,612.875,668.456,1281.331
50,Bangladesh,2,Medium,2034,2034.5,80-84,80,5,626.045,676.172,1302.217
50,Bangladesh,2,Medium,2035,2035.5,80-84,80,5,657.948,709.086,1367.034
50,Bangladesh,2,Medium,2036,2036.5,80-84,80,5,706.136,758.033,1464.169
50,Bangladesh,2,Medium,2037,2037.5,80-84,80,5,762.574,822.189,1584.763
50,Bangladesh,2,Medium,2038,2038.5,80-84,80,5,826.056,899.236,1725.292
50,Bangladesh,2,Medium,2039,2039.5,80-84,80,5,896.255,987.255,1883.51
50,Bangladesh,2,Medium,2040,2040.5,80-84,80,5,973.447,1085.547,2058.994
50,Bangladesh,2,Medium,2041,2041.5,80-84,80,5,1058.014,1186.132,2244.146
50,Bangladesh,2,Medium,2042,2042.5,80-84,80,5,1145.716,1294.97,2440.686
50,Bangladesh,2,Medium,2043,2043.5,80-84,80,5,1233.726,1408.035,2641.761
50,Bangladesh,2,Medium,2044,2044.5,80-84,80,5,1318.268,1519.28,2837.548
50,Bangladesh,2,Medium,2045,2045.5,80-84,80,5,1398.161,1625.78,3023.941
50,Bangladesh,2,Medium,2046,2046.5,80-84,80,5,1473.859,1716.604,3190.463
50,Bangladesh,2,Medium,2047,2047.5,80-84,80,5,1546.945,1805.335,3352.28
50,Bangladesh,2,Medium,2048,2048.5,80-84,80,5,1616.792,1893.577,3510.369
50,Bangladesh,2,Medium,2049,2049.5,80-84,80,5,1679.83,1980.562,3660.392
50,Bangladesh,2,Medium,2050,2050.5,80-84,80,5,1734.927,2065.751,3800.678
50,Bangladesh,2,Medium,2051,2051.5,80-84,80,5,1777.959,2130.955,3908.914
50,Bangladesh,2,Medium,2052,2052.5,80-84,80,5,1812.324,2192.631,4004.955
50,Bangladesh,2,Medium,2053,2053.5,80-84,80,5,1849.305,2259.855,4109.16
50,Bangladesh,2,Medium,2054,2054.5,80-84,80,5,1900.461,2342.101,4242.562
50,Bangladesh,2,Medium,2055,2055.5,80-84,80,5,1970.448,2443.169,4413.617
50,Bangladesh,2,Medium,2056,2056.5,80-84,80,5,2044.692,2536.121,4580.813
50,Bangladesh,2,Medium,2057,2057.5,80-84,80,5,2127.98,2641.009,4768.989
50,Bangladesh,2,Medium,2058,2058.5,80-84,80,5,2218.936,2756.401,4975.337
50,Bangladesh,2,Medium,2059,2059.5,80-84,80,5,2314.247,2878.393,5192.64
50,Bangladesh,2,Medium,2060,2060.5,80-84,80,5,2412.286,3004.183,5416.469
50,Bangladesh,2,Medium,2061,2061.5,80-84,80,5,2496.598,3103.019,5599.617
50,Bangladesh,2,Medium,2062,2062.5,80-84,80,5,2581.825,3204.798,5786.623
50,Bangladesh,2,Medium,2063,2063.5,80-84,80,5,2669.697,3310.516,5980.213
50,Bangladesh,2,Medium,2064,2064.5,80-84,80,5,2758.882,3417.931,6176.813
50,Bangladesh,2,Medium,2065,2065.5,80-84,80,5,2848.069,3524.49,6372.559
50,Bangladesh,2,Medium,2066,2066.5,80-84,80,5,2914.024,3592.696,6506.72
50,Bangladesh,2,Medium,2067,2067.5,80-84,80,5,2977.687,3659.738,6637.425
50,Bangladesh,2,Medium,2068,2068.5,80-84,80,5,3045.079,3729.702,6774.781
50,Bangladesh,2,Medium,2069,2069.5,80-84,80,5,3119.978,3803.967,6923.945
50,Bangladesh,2,Medium,2070,2070.5,80-84,80,5,3203.087,3881.706,7084.793
50,Bangladesh,2,Medium,2071,2071.5,80-84,80,5,3262.65,3918.957,7181.607
50,Bangladesh,2,Medium,2072,2072.5,80-84,80,5,3324.774,3956.968,7281.742
50,Bangladesh,2,Medium,2073,2073.5,80-84,80,5,3394.334,4002.07,7396.404
50,Bangladesh,2,Medium,2074,2074.5,80-84,80,5,3474.157,4059.319,7533.476
50,Bangladesh,2,Medium,2075,2075.5,80-84,80,5,3564.114,4129.338,7693.452
50,Bangladesh,2,Medium,2076,2076.5,80-84,80,5,3625.239,4162.906,7788.145
50,Bangladesh,2,Medium,2077,2077.5,80-84,80,5,3691.356,4205.233,7896.589
50,Bangladesh,2,Medium,2078,2078.5,80-84,80,5,3764.187,4256.964,8021.151
50,Bangladesh,2,Medium,2079,2079.5,80-84,80,5,3842.297,4316.016,8158.313
50,Bangladesh,2,Medium,2080,2080.5,80-84,80,5,3923.074,4379.244,8302.318
50,Bangladesh,2,Medium,2081,2081.5,80-84,80,5,3962.326,4396.338,8358.664
50,Bangladesh,2,Medium,2082,2082.5,80-84,80,5,4003.59,4418.516,8422.106
50,Bangladesh,2,Medium,2083,2083.5,80-84,80,5,4047.519,4445.164,8492.683
50,Bangladesh,2,Medium,2084,2084.5,80-84,80,5,4090.361,4471.863,8562.224
50,Bangladesh,2,Medium,2085,2085.5,80-84,80,5,4128.388,4494.465,8622.853
50,Bangladesh,2,Medium,2086,2086.5,80-84,80,5,4113.04,4461.792,8574.832
50,Bangladesh,2,Medium,2087,2087.5,80-84,80,5,4092.742,4426.07,8518.812
50,Bangladesh,2,Medium,2088,2088.5,80-84,80,5,4076.976,4395.699,8472.675
50,Bangladesh,2,Medium,2089,2089.5,80-84,80,5,4074.607,4379.49,8454.097
50,Bangladesh,2,Medium,2090,2090.5,80-84,80,5,4088.066,4380.186,8468.252
50,Bangladesh,2,Medium,2091,2091.5,80-84,80,5,4064.166,4344.78,8408.946
50,Bangladesh,2,Medium,2092,2092.5,80-84,80,5,4050.942,4322.838,8373.78
50,Bangladesh,2,Medium,2093,2093.5,80-84,80,5,4050.39,4314.847,8365.237
50,Bangladesh,2,Medium,2094,2094.5,80-84,80,5,4063.019,4320.102,8383.121
50,Bangladesh,2,Medium,2095,2095.5,80-84,80,5,4087.33,4336.581,8423.911
50,Bangladesh,2,Medium,2096,2096.5,80-84,80,5,4070.591,4313.842,8384.433
50,Bangladesh,2,Medium,2097,2097.5,80-84,80,5,4063.689,4302.23,8365.919
50,Bangladesh,2,Medium,2098,2098.5,80-84,80,5,4067.373,4301.347,8368.72
50,Bangladesh,2,Medium,2099,2099.5,80-84,80,5,4080.488,4309.315,8389.803
50,Bangladesh,2,Medium,2100,2100.5,80-84,80,5,4100.442,4323.281,8423.723
50,Bangladesh,2,Medium,1950,1950.5,85-89,85,5,10.663,10.216,20.879
50,Bangladesh,2,Medium,1951,1951.5,85-89,85,5,12.904,11.962,24.866
50,Bangladesh,2,Medium,1952,1952.5,85-89,85,5,14.061,12.89,26.951
50,Bangladesh,2,Medium,1953,1953.5,85-89,85,5,14.189,13.017,27.206
50,Bangladesh,2,Medium,1954,1954.5,85-89,85,5,13.261,12.288,25.549
50,Bangladesh,2,Medium,1955,1955.5,85-89,85,5,10.663,10.218,20.881
50,Bangladesh,2,Medium,1956,1956.5,85-89,85,5,13.694,12.464,26.158
50,Bangladesh,2,Medium,1957,1957.5,85-89,85,5,15.818,13.977,29.795
50,Bangladesh,2,Medium,1958,1958.5,85-89,85,5,16.387,14.369,30.756
50,Bangladesh,2,Medium,1959,1959.5,85-89,85,5,15.048,13.425,28.473
50,Bangladesh,2,Medium,1960,1960.5,85-89,85,5,11.637,10.91,22.547
50,Bangladesh,2,Medium,1961,1961.5,85-89,85,5,13.536,12.516,26.052
50,Bangladesh,2,Medium,1962,1962.5,85-89,85,5,14.711,13.536,28.247
50,Bangladesh,2,Medium,1963,1963.5,85-89,85,5,14.727,13.612,28.339
50,Bangladesh,2,Medium,1964,1964.5,85-89,85,5,13.304,12.498,25.802
50,Bangladesh,2,Medium,1965,1965.5,85-89,85,5,10.355,10.084,20.439
50,Bangladesh,2,Medium,1966,1966.5,85-89,85,5,11.661,11.119,22.78
50,Bangladesh,2,Medium,1967,1967.5,85-89,85,5,12.483,11.741,24.224
50,Bangladesh,2,Medium,1968,1968.5,85-89,85,5,12.546,11.764,24.31
50,Bangladesh,2,Medium,1969,1969.5,85-89,85,5,11.551,10.984,22.535
50,Bangladesh,2,Medium,1970,1970.5,85-89,85,5,9.343,9.254,18.597
50,Bangladesh,2,Medium,1971,1971.5,85-89,85,5,10.614,10.345,20.959
50,Bangladesh,2,Medium,1972,1972.5,85-89,85,5,11.377,11.05,22.427
50,Bangladesh,2,Medium,1973,1973.5,85-89,85,5,11.701,11.394,23.095
50,Bangladesh,2,Medium,1974,1974.5,85-89,85,5,11.491,11.296,22.787
50,Bangladesh,2,Medium,1975,1975.5,85-89,85,5,10.368,10.493,20.861
50,Bangladesh,2,Medium,1976,1976.5,85-89,85,5,12.738,12.366,25.104
50,Bangladesh,2,Medium,1977,1977.5,85-89,85,5,14.598,13.815,28.413
50,Bangladesh,2,Medium,1978,1978.5,85-89,85,5,15.683,14.739,30.422
50,Bangladesh,2,Medium,1979,1979.5,85-89,85,5,15.713,15.014,30.727
50,Bangladesh,2,Medium,1980,1980.5,85-89,85,5,14.372,14.366,28.738
50,Bangladesh,2,Medium,1981,1981.5,85-89,85,5,17.376,17.037,34.413
50,Bangladesh,2,Medium,1982,1982.5,85-89,85,5,19.532,19.053,38.585
50,Bangladesh,2,Medium,1983,1983.5,85-89,85,5,20.648,20.203,40.851
50,Bangladesh,2,Medium,1984,1984.5,85-89,85,5,20.584,20.369,40.953
50,Bangladesh,2,Medium,1985,1985.5,85-89,85,5,19.034,19.306,38.34
50,Bangladesh,2,Medium,1986,1986.5,85-89,85,5,23.261,22.598,45.859
50,Bangladesh,2,Medium,1987,1987.5,85-89,85,5,26.463,25.177,51.64
50,Bangladesh,2,Medium,1988,1988.5,85-89,85,5,28.204,26.639,54.843
50,Bangladesh,2,Medium,1989,1989.5,85-89,85,5,28.284,26.733,55.017
50,Bangladesh,2,Medium,1990,1990.5,85-89,85,5,26.444,25.229,51.673
50,Bangladesh,2,Medium,1991,1991.5,85-89,85,5,31.362,28.717,60.079
50,Bangladesh,2,Medium,1992,1992.5,85-89,85,5,35.079,31.289,66.368
50,Bangladesh,2,Medium,1993,1993.5,85-89,85,5,37.156,32.925,70.081
50,Bangladesh,2,Medium,1994,1994.5,85-89,85,5,37.493,33.738,71.231
50,Bangladesh,2,Medium,1995,1995.5,85-89,85,5,35.935,33.552,69.487
50,Bangladesh,2,Medium,1996,1996.5,85-89,85,5,42.372,39.233,81.605
50,Bangladesh,2,Medium,1997,1997.5,85-89,85,5,47.782,44.152,91.934
50,Bangladesh,2,Medium,1998,1998.5,85-89,85,5,51.973,48.129,100.102
50,Bangladesh,2,Medium,1999,1999.5,85-89,85,5,55.447,51.581,107.028
50,Bangladesh,2,Medium,2000,2000.5,85-89,85,5,58.6,54.892,113.492
50,Bangladesh,2,Medium,2001,2001.5,85-89,85,5,68.489,63.951,132.44
50,Bangladesh,2,Medium,2002,2002.5,85-89,85,5,77.152,71.892,149.044
50,Bangladesh,2,Medium,2003,2003.5,85-89,85,5,84.055,78.412,162.467
50,Bangladesh,2,Medium,2004,2004.5,85-89,85,5,89.768,84.265,174.033
50,Bangladesh,2,Medium,2005,2005.5,85-89,85,5,94.538,89.971,184.509
50,Bangladesh,2,Medium,2006,2006.5,85-89,85,5,107.23,103.296,210.526
50,Bangladesh,2,Medium,2007,2007.5,85-89,85,5,118.044,115.245,233.289
50,Bangladesh,2,Medium,2008,2008.5,85-89,85,5,126.17,125.057,251.227
50,Bangladesh,2,Medium,2009,2009.5,85-89,85,5,132.205,133.55,265.755
50,Bangladesh,2,Medium,2010,2010.5,85-89,85,5,136.4,141.197,277.597
50,Bangladesh,2,Medium,2011,2011.5,85-89,85,5,149.187,157.326,306.513
50,Bangladesh,2,Medium,2012,2012.5,85-89,85,5,159.297,171.771,331.068
50,Bangladesh,2,Medium,2013,2013.5,85-89,85,5,166.401,183.609,350.01
50,Bangladesh,2,Medium,2014,2014.5,85-89,85,5,171.629,193.681,365.31
50,Bangladesh,2,Medium,2015,2015.5,85-89,85,5,175.396,202.384,377.78
50,Bangladesh,2,Medium,2016,2016.5,85-89,85,5,189.651,218.793,408.444
50,Bangladesh,2,Medium,2017,2017.5,85-89,85,5,201.011,233.195,434.206
50,Bangladesh,2,Medium,2018,2018.5,85-89,85,5,208.8,245.143,453.943
50,Bangladesh,2,Medium,2019,2019.5,85-89,85,5,214.022,255.867,469.889
50,Bangladesh,2,Medium,2020,2020.5,85-89,85,5,217.066,265.965,483.031
50,Bangladesh,2,Medium,2021,2021.5,85-89,85,5,231.785,282.444,514.229
